Position,Team,Points,Round,Win,Draw,Lose,Goals_For,Goals_Against,Number_Teams,Year,League
10,Belenenses,10,12,4,2,6,12,12,18,1995,primeira_liga
11,SC Salgueiros,10,12,4,2,6,11,14,18,1995,primeira_liga
12,Beira Mar SC,10,12,5,0,7,13,18,18,1995,primeira_liga
13,Chaves,10,12,4,2,6,13,23,18,1995,primeira_liga
14,Farense,9,12,3,3,6,11,18,18,1995,primeira_liga
15,Estrela Amadora,8,12,2,4,6,15,17,18,1995,primeira_liga
16,Gil Vicente,8,12,3,2,7,9,14,18,1995,primeira_liga
17,União Madeira,7,12,2,3,7,12,26,18,1995,primeira_liga
18,Vitória Setúbal,5,12,0,5,7,11,21,18,1995,primeira_liga
1,Porto,23,13,11,1,1,27,5,18,1995,primeira_liga
2,Sporting CP,23,13,10,3,0,26,8,18,1995,primeira_liga
3,Benfica,18,13,8,2,3,23,8,18,1995,primeira_liga
4,Boavista,16,13,7,2,4,19,16,18,1995,primeira_liga
5,Tirsense,16,13,8,0,5,15,8,18,1995,primeira_liga
6,Marítimo,15,13,6,3,4,18,16,18,1995,primeira_liga
7,Vitória,14,13,5,4,4,18,19,18,1995,primeira_liga
8,União de Leiria,13,13,5,3,5,15,18,18,1995,primeira_liga
9,Sporting Braga,13,13,5,3,5,14,17,18,1995,primeira_liga
10,SC Salgueiros,12,13,5,2,6,14,16,18,1995,primeira_liga
11,Belenenses,11,13,4,3,6,13,13,18,1995,primeira_liga
12,Farense,11,13,4,3,6,13,18,18,1995,primeira_liga
13,Beira Mar SC,10,13,5,0,8,13,19,18,1995,primeira_liga
14,Chaves,10,13,4,2,7,13,25,18,1995,primeira_liga
15,Gil Vicente,9,13,3,3,7,10,15,18,1995,primeira_liga
16,Estrela Amadora,8,13,2,4,7,15,18,18,1995,primeira_liga
17,União Madeira,7,13,2,3,8,12,28,18,1995,primeira_liga
18,Vitória Setúbal,5,13,0,5,8,13,24,18,1995,primeira_liga
1,Porto,24,14,11,2,1,28,6,18,1995,primeira_liga
2,Sporting CP,24,14,10,4,0,27,9,18,1995,primeira_liga
3,Benfica,20,14,9,2,3,27,9,18,1995,primeira_liga
4,Tirsense,18,14,9,0,5,17,9,18,1995,primeira_liga
5,Boavista,16,14,7,2,5,20,20,18,1995,primeira_liga
6,Vitória,16,14,6,4,4,20,19,18,1995,primeira_liga
7,Marítimo,15,14,6,3,5,18,17,18,1995,primeira_liga
8,União de Leiria,15,14,6,3,5,17,19,18,1995,primeira_liga
9,Sporting Braga,14,14,5,4,5,14,17,18,1995,primeira_liga
10,Belenenses,12,14,4,4,6,13,13,18,1995,primeira_liga
11,SC Salgueiros,12,14,5,2,7,15,18,18,1995,primeira_liga
12,Beira Mar SC,12,14,6,0,8,14,19,18,1995,primeira_liga
13,Farense,11,14,4,3,7,13,20,18,1995,primeira_liga
14,Chaves,11,14,4,3,7,13,25,18,1995,primeira_liga
15,Gil Vicente,10,14,3,4,7,11,16,18,1995,primeira_liga
16,Estrela Amadora,9,14,2,5,7,16,19,18,1995,primeira_liga
17,União Madeira,8,14,2,4,8,12,28,18,1995,primeira_liga
18,Vitória Setúbal,5,14,0,5,9,14,26,18,1995,primeira_liga
1,Porto,26,15,12,2,1,30,7,18,1995,primeira_liga
2,Sporting CP,26,15,11,4,0,28,9,18,1995,primeira_liga
3,Benfica,22,15,10,2,3,29,10,18,1995,primeira_liga
4,Tirsense,20,15,10,0,5,19,10,18,1995,primeira_liga
5,Vitória,18,15,7,4,4,22,20,18,1995,primeira_liga
6,Marítimo,17,15,7,3,5,20,18,18,1995,primeira_liga
7,Boavista,16,15,7,2,6,21,22,18,1995,primeira_liga
8,Sporting Braga,16,15,6,4,5,16,18,18,1995,primeira_liga
9,União de Leiria,15,15,6,3,6,18,21,18,1995,primeira_liga
10,Beira Mar SC,13,15,6,1,8,15,20,18,1995,primeira_liga
11,Belenenses,12,15,4,4,7,14,15,18,1995,primeira_liga
12,SC Salgueiros,12,15,5,2,8,16,20,18,1995,primeira_liga
13,Chaves,12,15,4,4,7,14,26,18,1995,primeira_liga
14,Farense,11,15,4,3,8,14,22,18,1995,primeira_liga
15,Estrela Amadora,10,15,2,6,7,17,20,18,1995,primeira_liga
16,Gil Vicente,10,15,3,4,8,11,17,18,1995,primeira_liga
17,União Madeira,9,15,2,5,8,13,29,18,1995,primeira_liga
18,Vitória Setúbal,5,15,0,5,10,15,28,18,1995,primeira_liga
1,Porto,28,16,13,2,1,35,9,18,1995,primeira_liga
2,Sporting CP,28,16,12,4,0,30,10,18,1995,primeira_liga
3,Benfica,24,16,11,2,3,30,10,18,1995,primeira_liga
4,Tirsense,20,16,10,0,6,19,11,18,1995,primeira_liga
5,Vitória,20,16,8,4,4,23,20,18,1995,primeira_liga
6,Marítimo,19,16,8,3,5,21,18,18,1995,primeira_liga
7,Boavista,18,16,8,2,6,23,23,18,1995,primeira_liga
8,União de Leiria,17,16,7,3,6,20,22,18,1995,primeira_liga
9,Sporting Braga,16,16,6,4,6,17,20,18,1995,primeira_liga
10,Beira Mar SC,13,16,6,1,9,15,21,18,1995,primeira_liga
11,Farense,13,16,5,3,8,15,22,18,1995,primeira_liga
12,Belenenses,12,16,4,4,8,14,16,18,1995,primeira_liga
13,SC Salgueiros,12,16,5,2,9,18,25,18,1995,primeira_liga
14,Chaves,12,16,4,4,8,15,28,18,1995,primeira_liga
15,Estrela Amadora,10,16,2,6,8,17,21,18,1995,primeira_liga
16,Gil Vicente,10,16,3,4,9,12,19,18,1995,primeira_liga
17,União Madeira,9,16,2,5,9,13,30,18,1995,primeira_liga
18,Vitória Setúbal,7,16,1,5,10,16,28,18,1995,primeira_liga
1,Porto,30,17,14,2,1,37,9,18,1995,primeira_liga
2,Sporting CP,30,17,13,4,0,32,10,18,1995,primeira_liga
3,Benfica,26,17,12,2,3,32,10,18,1995,primeira_liga
4,Tirsense,20,17,10,0,7,19,13,18,1995,primeira_liga
5,Vitória,20,17,8,4,5,23,22,18,1995,primeira_liga
6,Marítimo,19,17,8,3,6,21,19,18,1995,primeira_liga
7,Boavista,18,17,8,2,7,24,27,18,1995,primeira_liga
8,União de Leiria,18,17,7,4,6,22,24,18,1995,primeira_liga
9,Sporting Braga,16,17,6,4,7,17,22,18,1995,primeira_liga
10,Belenenses,14,17,5,4,8,15,16,18,1995,primeira_liga
11,Beira Mar SC,14,17,6,2,9,17,23,18,1995,primeira_liga
12,Chaves,14,17,5,4,8,19,29,18,1995,primeira_liga
13,SC Salgueiros,13,17,5,3,9,19,26,18,1995,primeira_liga
14,Farense,13,17,5,3,9,16,24,18,1995,primeira_liga
15,Estrela Amadora,12,17,3,6,8,19,22,18,1995,primeira_liga
16,Gil Vicente,11,17,3,5,9,13,20,18,1995,primeira_liga
17,União Madeira,11,17,3,5,9,16,30,18,1995,primeira_liga
18,Vitória Setúbal,7,17,1,5,11,16,31,18,1995,primeira_liga
1,Porto,32,18,15,2,1,41,10,18,1995,primeira_liga
2,Sporting CP,31,18,13,5,0,33,11,18,1995,primeira_liga
3,Benfica,28,18,13,2,3,34,11,18,1995,primeira_liga
4,Tirsense,22,18,11,0,7,22,14,18,1995,primeira_liga
5,Vitória,21,18,8,5,5,24,23,18,1995,primeira_liga
6,Marítimo,20,18,8,4,6,21,19,18,1995,primeira_liga
7,Boavista,19,18,8,3,7,25,28,18,1995,primeira_liga
8,União de Leiria,18,18,7,4,7,22,25,18,1995,primeira_liga
9,Belenenses,16,18,6,4,8,18,18,18,1995,primeira_liga
10,Sporting Braga,16,18,6,4,8,18,26,18,1995,primeira_liga
11,SC Salgueiros,15,18,6,3,9,22,27,18,1995,primeira_liga
12,Beira Mar SC,14,18,6,2,10,18,25,18,1995,primeira_liga
13,Farense,14,18,5,4,9,17,25,18,1995,primeira_liga
14,Chaves,14,18,5,4,9,20,32,18,1995,primeira_liga
15,União Madeira,13,18,4,5,9,17,30,18,1995,primeira_liga
16,Estrela Amadora,12,18,3,6,9,21,25,18,1995,primeira_liga
17,Gil Vicente,11,18,3,5,10,14,23,18,1995,primeira_liga
18,Vitória Setúbal,8,18,1,6,11,16,31,18,1995,primeira_liga
1,Porto,34,19,16,2,1,44,10,18,1995,primeira_liga
2,Sporting CP,33,19,14,5,0,34,11,18,1995,primeira_liga
3,Benfica,30,19,14,2,3,37,12,18,1995,primeira_liga
4,Tirsense,23,19,11,1,7,22,14,18,1995,primeira_liga
5,Vitória,23,19,9,5,5,27,24,18,1995,primeira_liga
6,Marítimo,21,19,8,5,6,21,19,18,1995,primeira_liga
7,União de Leiria,20,19,8,4,7,23,25,18,1995,primeira_liga
8,Boavista,19,19,8,3,8,25,29,18,1995,primeira_liga
9,Belenenses,16,19,6,4,9,18,19,18,1995,primeira_liga
10,Farense,16,19,6,4,9,18,25,18,1995,primeira_liga
11,Sporting Braga,16,19,6,4,9,20,29,18,1995,primeira_liga
12,SC Salgueiros,15,19,6,3,10,23,30,18,1995,primeira_liga
13,Chaves,15,19,5,5,9,20,32,18,1995,primeira_liga
14,Beira Mar SC,14,19,6,2,11,18,28,18,1995,primeira_liga
15,Estrela Amadora,13,19,3,7,9,21,25,18,1995,primeira_liga
16,Gil Vicente,13,19,4,5,10,17,25,18,1995,primeira_liga
17,União Madeira,13,19,4,5,10,18,33,18,1995,primeira_liga
18,Vitória Setúbal,8,19,1,6,12,16,32,18,1995,primeira_liga
1,Porto,35,20,16,3,1,44,10,18,1995,primeira_liga
2,Sporting CP,33,20,14,5,1,34,12,18,1995,primeira_liga
3,Benfica,32,20,15,2,3,39,13,18,1995,primeira_liga
4,Tirsense,24,20,11,2,7,25,17,18,1995,primeira_liga
5,Vitória,24,20,9,6,5,30,27,18,1995,primeira_liga
6,Marítimo,22,20,8,6,6,23,21,18,1995,primeira_liga
7,Boavista,21,20,9,3,8,26,29,18,1995,primeira_liga
8,União de Leiria,21,20,8,5,7,25,27,18,1995,primeira_liga
9,Farense,18,20,7,4,9,21,25,18,1995,primeira_liga
10,Sporting Braga,18,20,7,4,9,21,29,18,1995,primeira_liga
11,Belenenses,16,20,6,4,10,18,20,18,1995,primeira_liga
12,Estrela Amadora,15,20,4,7,9,22,25,18,1995,primeira_liga
13,SC Salgueiros,15,20,6,3,11,23,33,18,1995,primeira_liga
14,Beira Mar SC,15,20,6,3,11,18,28,18,1995,primeira_liga
15,Chaves,15,20,5,5,10,20,33,18,1995,primeira_liga
16,Gil Vicente,14,20,4,6,10,17,25,18,1995,primeira_liga
17,União Madeira,14,20,4,6,10,18,33,18,1995,primeira_liga
18,Vitória Setúbal,8,20,1,6,13,17,34,18,1995,primeira_liga
1,Porto,37,21,17,3,1,46,10,18,1995,primeira_liga
2,Sporting CP,35,21,15,5,1,36,12,18,1995,primeira_liga
3,Benfica,33,21,15,3,3,40,14,18,1995,primeira_liga
4,Vitória,26,21,10,6,5,34,29,18,1995,primeira_liga
5,Tirsense,24,21,11,2,8,25,18,18,1995,primeira_liga
6,Marítimo,22,21,8,6,7,23,23,18,1995,primeira_liga
7,União de Leiria,22,21,8,6,7,26,28,18,1995,primeira_liga
8,Boavista,21,21,9,3,9,26,30,18,1995,primeira_liga
9,Farense,20,21,8,4,9,22,25,18,1995,primeira_liga
10,Belenenses,18,21,7,4,10,19,20,18,1995,primeira_liga
11,Sporting Braga,18,21,7,4,10,23,33,18,1995,primeira_liga
12,Estrela Amadora,17,21,5,7,9,23,25,18,1995,primeira_liga
13,Chaves,17,21,6,5,10,23,35,18,1995,primeira_liga
14,Gil Vicente,15,21,4,7,10,17,25,18,1995,primeira_liga
15,SC Salgueiros,15,21,6,3,12,23,34,18,1995,primeira_liga
16,Beira Mar SC,15,21,6,3,12,20,31,18,1995,primeira_liga
17,União Madeira,15,21,4,7,10,18,33,18,1995,primeira_liga
18,Vitória Setúbal,8,21,1,6,14,17,36,18,1995,primeira_liga
1,Porto,39,22,18,3,1,48,10,18,1995,primeira_liga
2,Sporting CP,36,22,15,6,1,37,13,18,1995,primeira_liga
3,Benfica,35,22,16,3,3,43,14,18,1995,primeira_liga
4,Vitória,28,22,11,6,5,37,31,18,1995,primeira_liga
5,Tirsense,26,22,12,2,8,28,18,18,1995,primeira_liga
6,Boavista,22,22,9,4,9,27,31,18,1995,primeira_liga
7,Marítimo,22,22,8,6,8,23,26,18,1995,primeira_liga
8,União de Leiria,22,22,8,6,8,26,30,18,1995,primeira_liga
9,Farense,21,22,8,5,9,22,25,18,1995,primeira_liga
10,Sporting Braga,19,22,7,5,10,23,33,18,1995,primeira_liga
11,Chaves,19,22,7,5,10,24,35,18,1995,primeira_liga
12,Belenenses,18,22,7,4,11,19,23,18,1995,primeira_liga
13,SC Salgueiros,17,22,7,3,12,29,34,18,1995,primeira_liga
14,Gil Vicente,17,22,5,7,10,18,25,18,1995,primeira_liga
15,Estrela Amadora,17,22,5,7,10,23,31,18,1995,primeira_liga
16,Beira Mar SC,15,22,6,3,13,22,34,18,1995,primeira_liga
17,União Madeira,15,22,4,7,11,18,34,18,1995,primeira_liga
18,Vitória Setúbal,8,22,1,6,15,17,37,18,1995,primeira_liga
1,Porto,41,23,19,3,1,50,11,18,1995,primeira_liga
2,Sporting CP,38,23,16,6,1,38,13,18,1995,primeira_liga
3,Benfica,35,23,16,3,4,44,16,18,1995,primeira_liga
4,Vitória,30,23,12,6,5,39,32,18,1995,primeira_liga
5,Tirsense,27,23,12,3,8,28,18,18,1995,primeira_liga
6,Marítimo,24,23,9,6,8,25,26,18,1995,primeira_liga
7,Farense,23,23,9,5,9,25,25,18,1995,primeira_liga
8,União de Leiria,23,23,8,7,8,27,31,18,1995,primeira_liga
9,Boavista,22,23,9,4,10,27,33,18,1995,primeira_liga
10,Sporting Braga,21,23,8,5,10,24,33,18,1995,primeira_liga
11,Chaves,20,23,7,6,10,24,35,18,1995,primeira_liga
12,Belenenses,18,23,7,4,12,19,24,18,1995,primeira_liga
13,Gil Vicente,18,23,5,8,10,19,26,18,1995,primeira_liga
14,Estrela Amadora,18,23,5,8,10,23,31,18,1995,primeira_liga
15,SC Salgueiros,17,23,7,3,13,29,35,18,1995,primeira_liga
16,Beira Mar SC,15,23,6,3,14,22,37,18,1995,primeira_liga
17,União Madeira,15,23,4,7,12,19,36,18,1995,primeira_liga
18,Vitória Setúbal,9,23,1,7,15,17,37,18,1995,primeira_liga
1,Porto,43,24,20,3,1,54,12,18,1995,primeira_liga
2,Sporting CP,39,24,16,7,1,39,14,18,1995,primeira_liga
3,Benfica,35,24,16,3,5,44,17,18,1995,primeira_liga
4,Vitória,30,24,12,6,6,39,33,18,1995,primeira_liga
5,Tirsense,28,24,12,4,8,29,19,18,1995,primeira_liga
6,União de Leiria,25,24,9,7,8,28,31,18,1995,primeira_liga
7,Marítimo,24,24,9,6,9,26,30,18,1995,primeira_liga
8,Farense,23,24,9,5,10,25,28,18,1995,primeira_liga
9,Sporting Braga,23,24,9,5,10,26,33,18,1995,primeira_liga
10,Boavista,22,24,9,4,11,28,35,18,1995,primeira_liga
11,Gil Vicente,20,24,6,8,10,20,26,18,1995,primeira_liga
12,Chaves,20,24,7,6,11,24,36,18,1995,primeira_liga
13,SC Salgueiros,19,24,8,3,13,31,36,18,1995,primeira_liga
14,Belenenses,18,24,7,4,13,21,27,18,1995,primeira_liga
15,Estrela Amadora,18,24,5,8,11,23,33,18,1995,primeira_liga
16,Beira Mar SC,17,24,7,3,14,25,39,18,1995,primeira_liga
17,União Madeira,17,24,5,7,12,22,36,18,1995,primeira_liga
18,Vitória Setúbal,11,24,2,7,15,18,37,18,1995,primeira_liga
1,Porto,45,25,21,3,1,55,12,18,1995,primeira_liga
2,Sporting CP,41,25,17,7,1,42,15,18,1995,primeira_liga
3,Benfica,37,25,17,3,5,45,17,18,1995,primeira_liga
4,Vitória,32,25,13,6,6,42,33,18,1995,primeira_liga
5,Tirsense,28,25,12,4,9,29,21,18,1995,primeira_liga
6,Farense,25,25,10,5,10,27,28,18,1995,primeira_liga
7,Marítimo,25,25,9,7,9,28,32,18,1995,primeira_liga
8,União de Leiria,25,25,9,7,9,28,34,18,1995,primeira_liga
9,Boavista,24,25,10,4,11,30,35,18,1995,primeira_liga
10,Sporting Braga,23,25,9,5,11,27,36,18,1995,primeira_liga
11,Belenenses,20,25,8,4,13,24,27,18,1995,primeira_liga
12,SC Salgueiros,20,25,8,4,13,33,38,18,1995,primeira_liga
13,Gil Vicente,20,25,6,8,11,20,27,18,1995,primeira_liga
14,Chaves,20,25,7,6,12,24,37,18,1995,primeira_liga
15,Estrela Amadora,19,25,5,9,11,24,34,18,1995,primeira_liga
16,Beira Mar SC,18,25,7,4,14,26,40,18,1995,primeira_liga
17,União Madeira,17,25,5,7,13,22,39,18,1995,primeira_liga
18,Vitória Setúbal,11,25,2,7,16,18,39,18,1995,primeira_liga
1,Porto,47,26,22,3,1,57,12,18,1995,primeira_liga
2,Sporting CP,43,26,18,7,1,43,15,18,1995,primeira_liga
3,Benfica,37,26,17,3,6,46,20,18,1995,primeira_liga
4,Vitória,34,26,14,6,6,45,34,18,1995,primeira_liga
5,Tirsense,28,26,12,4,10,30,24,18,1995,primeira_liga
6,União de Leiria,27,26,10,7,9,33,34,18,1995,primeira_liga
7,Boavista,26,26,11,4,11,32,36,18,1995,primeira_liga
8,Marítimo,25,26,9,7,10,30,35,18,1995,primeira_liga
9,Farense,25,26,10,5,11,27,33,18,1995,primeira_liga
10,Sporting Braga,23,26,9,5,12,28,38,18,1995,primeira_liga
11,SC Salgueiros,22,26,9,4,13,36,39,18,1995,primeira_liga
12,Gil Vicente,22,26,7,8,11,23,29,18,1995,primeira_liga
13,Belenenses,21,26,8,5,13,24,27,18,1995,primeira_liga
14,Estrela Amadora,21,26,6,9,11,25,34,18,1995,primeira_liga
15,Chaves,20,26,7,6,13,24,39,18,1995,primeira_liga
16,Beira Mar SC,18,26,7,4,15,26,41,18,1995,primeira_liga
17,União Madeira,17,26,5,7,14,22,40,18,1995,primeira_liga
18,Vitória Setúbal,12,26,2,8,16,18,39,18,1995,primeira_liga
1,Porto,49,27,23,3,1,58,12,18,1995,primeira_liga
2,Sporting CP,45,27,19,7,1,47,15,18,1995,primeira_liga
3,Benfica,37,27,17,3,7,47,24,18,1995,primeira_liga
4,Vitória,34,27,14,6,7,45,35,18,1995,primeira_liga
5,Boavista,28,27,12,4,11,33,36,18,1995,primeira_liga
6,Tirsense,28,27,12,4,11,30,25,18,1995,primeira_liga
7,União de Leiria,28,27,10,8,9,33,34,18,1995,primeira_liga
8,Farense,27,27,11,5,11,31,34,18,1995,primeira_liga
9,Marítimo,27,27,10,7,10,31,35,18,1995,primeira_liga
10,Sporting Braga,24,27,9,6,12,28,38,18,1995,primeira_liga
11,SC Salgueiros,23,27,9,5,13,36,39,18,1995,primeira_liga
12,Belenenses,22,27,8,6,13,24,27,18,1995,primeira_liga
13,Gil Vicente,22,27,7,8,12,24,31,18,1995,primeira_liga
14,Estrela Amadora,22,27,6,10,11,25,34,18,1995,primeira_liga
15,Chaves,22,27,8,6,13,26,40,18,1995,primeira_liga
16,Beira Mar SC,18,27,7,4,16,26,42,18,1995,primeira_liga
17,União Madeira,17,27,5,7,15,22,44,18,1995,primeira_liga
18,Vitória Setúbal,13,27,2,9,16,18,39,18,1995,primeira_liga
1,Porto,51,28,24,3,1,60,12,18,1995,primeira_liga
2,Sporting CP,46,28,19,8,1,48,16,18,1995,primeira_liga
3,Benfica,39,28,18,3,7,49,25,18,1995,primeira_liga
4,Vitória,35,28,14,7,7,47,37,18,1995,primeira_liga
5,União de Leiria,30,28,11,8,9,34,34,18,1995,primeira_liga
6,Boavista,29,28,12,5,11,34,37,18,1995,primeira_liga
7,Tirsense,29,28,12,5,11,30,25,18,1995,primeira_liga
8,Marítimo,28,28,10,8,10,32,36,18,1995,primeira_liga
9,Farense,27,28,11,5,12,31,36,18,1995,primeira_liga
10,SC Salgueiros,25,28,10,5,13,38,40,18,1995,primeira_liga
11,Sporting Braga,25,28,9,7,12,28,38,18,1995,primeira_liga
12,Gil Vicente,23,28,7,9,12,26,33,18,1995,primeira_liga
13,Chaves,23,28,8,7,13,27,41,18,1995,primeira_liga
14,Belenenses,22,28,8,6,14,25,29,18,1995,primeira_liga
15,Estrela Amadora,22,28,6,10,12,25,35,18,1995,primeira_liga
16,Beira Mar SC,18,28,7,4,17,27,44,18,1995,primeira_liga
17,União Madeira,18,28,5,8,15,23,45,18,1995,primeira_liga
18,Vitória Setúbal,14,28,2,10,16,19,40,18,1995,primeira_liga
1,Porto,53,29,25,3,1,62,12,18,1995,primeira_liga
2,Sporting CP,48,29,20,8,1,52,16,18,1995,primeira_liga
3,Benfica,40,29,18,4,7,49,25,18,1995,primeira_liga
4,Vitória,37,29,15,7,7,48,37,18,1995,primeira_liga
5,Tirsense,31,29,13,5,11,32,25,18,1995,primeira_liga
6,Boavista,30,29,12,6,11,34,37,18,1995,primeira_liga
7,União de Leiria,30,29,11,8,10,34,38,18,1995,primeira_liga
8,Farense,29,29,12,5,12,33,36,18,1995,primeira_liga
9,Marítimo,29,29,10,9,10,33,37,18,1995,primeira_liga
10,Sporting Braga,26,29,9,8,12,29,39,18,1995,primeira_liga
11,SC Salgueiros,25,29,10,5,14,38,42,18,1995,primeira_liga
12,Gil Vicente,23,29,7,9,13,26,35,18,1995,primeira_liga
13,Estrela Amadora,23,29,6,11,12,25,35,18,1995,primeira_liga
14,Chaves,23,29,8,7,14,27,42,18,1995,primeira_liga
15,Belenenses,22,29,8,6,15,25,31,18,1995,primeira_liga
16,União Madeira,20,29,6,8,15,25,45,18,1995,primeira_liga
17,Beira Mar SC,18,29,7,4,18,27,46,18,1995,primeira_liga
18,Vitória Setúbal,15,29,2,11,16,19,40,18,1995,primeira_liga
1,Porto,54,30,25,4,1,62,12,18,1995,primeira_liga
2,Sporting CP,50,30,21,8,1,54,17,18,1995,primeira_liga
3,Benfica,40,30,18,4,8,50,27,18,1995,primeira_liga
4,Vitória,38,30,15,8,7,48,37,18,1995,primeira_liga
5,Tirsense,32,30,13,6,11,33,26,18,1995,primeira_liga
6,Boavista,31,30,12,7,11,35,38,18,1995,primeira_liga
7,Farense,31,30,13,5,12,35,37,18,1995,primeira_liga
8,União de Leiria,31,30,11,9,10,35,39,18,1995,primeira_liga
9,Marítimo,30,30,10,10,10,33,37,18,1995,primeira_liga
10,SC Salgueiros,27,30,11,5,14,40,43,18,1995,primeira_liga
11,Sporting Braga,26,30,9,8,13,29,41,18,1995,primeira_liga
12,Gil Vicente,24,30,7,10,13,27,36,18,1995,primeira_liga
13,Estrela Amadora,24,30,6,12,12,25,35,18,1995,primeira_liga
14,Belenenses,23,30,8,7,15,26,32,18,1995,primeira_liga
15,Chaves,23,30,8,7,15,28,44,18,1995,primeira_liga
16,União Madeira,21,30,6,9,15,26,46,18,1995,primeira_liga
17,Beira Mar SC,20,30,8,4,18,29,46,18,1995,primeira_liga
18,Vitória Setúbal,15,30,2,11,17,20,42,18,1995,primeira_liga
1,Porto,56,31,26,4,1,63,12,18,1995,primeira_liga
2,Sporting CP,50,31,21,8,2,54,18,18,1995,primeira_liga
3,Benfica,42,31,19,4,8,53,28,18,1995,primeira_liga
4,Vitória,38,31,15,8,8,48,40,18,1995,primeira_liga
5,Tirsense,34,31,14,6,11,34,26,18,1995,primeira_liga
6,Farense,33,31,14,5,12,38,37,18,1995,primeira_liga
7,Marítimo,32,31,11,10,10,36,39,18,1995,primeira_liga
8,União de Leiria,32,31,11,10,10,37,41,18,1995,primeira_liga
9,Boavista,31,31,12,7,12,36,41,18,1995,primeira_liga
10,SC Salgueiros,28,31,11,6,14,42,45,18,1995,primeira_liga
11,Sporting Braga,28,31,10,8,13,31,41,18,1995,primeira_liga
12,Belenenses,25,31,9,7,15,29,33,18,1995,primeira_liga
13,Gil Vicente,25,31,7,11,13,28,37,18,1995,primeira_liga
14,Estrela Amadora,25,31,6,13,12,26,36,18,1995,primeira_liga
15,Chaves,23,31,8,7,16,29,47,18,1995,primeira_liga
16,União Madeira,21,31,6,9,16,26,48,18,1995,primeira_liga
17,Beira Mar SC,20,31,8,4,19,31,49,18,1995,primeira_liga
18,Vitória Setúbal,15,31,2,11,18,20,43,18,1995,primeira_liga
1,Porto,58,32,27,4,1,67,14,18,1995,primeira_liga
2,Sporting CP,52,32,22,8,2,56,19,18,1995,primeira_liga
3,Benfica,44,32,20,4,8,56,28,18,1995,primeira_liga
4,Vitória,40,32,16,8,8,51,40,18,1995,primeira_liga
5,Farense,35,32,15,5,12,42,37,18,1995,primeira_liga
6,Tirsense,34,32,14,6,12,34,27,18,1995,primeira_liga
7,União de Leiria,34,32,12,10,10,38,41,18,1995,primeira_liga
8,Marítimo,32,32,11,10,11,36,43,18,1995,primeira_liga
9,Boavista,31,32,12,7,13,38,45,18,1995,primeira_liga
10,Sporting Braga,29,32,10,9,13,31,41,18,1995,primeira_liga
11,SC Salgueiros,28,32,11,6,15,42,48,18,1995,primeira_liga
12,Belenenses,25,32,9,7,16,29,36,18,1995,primeira_liga
13,Gil Vicente,25,32,7,11,14,29,39,18,1995,primeira_liga
14,Estrela Amadora,25,32,6,13,13,26,37,18,1995,primeira_liga
15,Chaves,25,32,9,7,16,30,47,18,1995,primeira_liga
16,União Madeira,23,32,7,9,16,27,48,18,1995,primeira_liga
17,Beira Mar SC,20,32,8,4,20,31,50,18,1995,primeira_liga
18,Vitória Setúbal,16,32,2,12,18,20,43,18,1995,primeira_liga
1,Porto,60,33,28,4,1,69,15,18,1995,primeira_liga
2,Sporting CP,54,33,23,8,2,57,19,18,1995,primeira_liga
3,Benfica,46,33,21,4,8,59,29,18,1995,primeira_liga
4,Vitória,41,33,16,9,8,52,41,18,1995,primeira_liga
5,Farense,35,33,15,5,13,42,38,18,1995,primeira_liga
6,Tirsense,34,33,14,6,13,35,30,18,1995,primeira_liga
7,União de Leiria,34,33,12,10,11,38,43,18,1995,primeira_liga
8,Marítimo,33,33,11,11,11,38,45,18,1995,primeira_liga
9,Boavista,32,33,12,8,13,39,46,18,1995,primeira_liga
10,Sporting Braga,31,33,11,9,13,33,41,18,1995,primeira_liga
11,SC Salgueiros,28,33,11,6,16,43,50,18,1995,primeira_liga
12,Belenenses,27,33,10,7,16,30,36,18,1995,primeira_liga
13,Gil Vicente,26,33,7,12,14,30,40,18,1995,primeira_liga
14,Estrela Amadora,26,33,6,14,13,27,38,18,1995,primeira_liga
15,Chaves,25,33,9,7,17,30,48,18,1995,primeira_liga
16,União Madeira,24,33,7,10,16,29,50,18,1995,primeira_liga
17,Beira Mar SC,21,33,8,5,20,32,51,18,1995,primeira_liga
18,Vitória Setúbal,17,33,2,13,18,21,44,18,1995,primeira_liga
1,Porto,62,34,29,4,1,73,15,18,1995,primeira_liga
2,Sporting CP,55,34,23,9,2,59,21,18,1995,primeira_liga
3,Benfica,47,34,21,5,8,60,30,18,1995,primeira_liga
4,Vitória,42,34,16,10,8,54,43,18,1995,primeira_liga
5,Farense,37,34,16,5,13,44,38,18,1995,primeira_liga
6,União de Leiria,36,34,13,10,11,41,44,18,1995,primeira_liga
7,Tirsense,34,34,14,6,14,35,34,18,1995,primeira_liga
8,Marítimo,34,34,12,10,12,40,45,18,1995,primeira_liga
9,Boavista,32,34,12,8,14,40,49,18,1995,primeira_liga
10,Sporting Braga,32,34,11,10,13,34,42,18,1995,primeira_liga
11,SC Salgueiros,29,34,11,7,16,43,50,18,1995,primeira_liga
12,Belenenses,27,34,10,7,17,30,39,18,1995,primeira_liga
13,Gil Vicente,27,34,7,13,14,30,40,18,1995,primeira_liga
14,Estrela Amadora,27,34,7,13,14,27,39,18,1995,primeira_liga
15,Chaves,27,34,10,7,17,33,49,18,1995,primeira_liga
16,União Madeira,24,34,7,10,17,30,54,18,1995,primeira_liga
